Start_point, End_point, Cell, Delay
instr[4], riscv/dp/_18867_, AND2x2_ASAP7_75t_R, 131.74 
instr[4], riscv/dp/_18867_, BUFx16f_ASAP7_75t_R,23.84 
instr[4], riscv/dp/_18867_, BUFx16f_ASAP7_75t_R,29.73 
instr[4], riscv/dp/_18867_, BUFx16f_ASAP7_75t_R,72.47 
instr[4], riscv/dp/_18867_, AO221x1_ASAP7_75t_R,  37.62 
instr[4], riscv/dp/_18867_, OA211x2_ASAP7_75t_R,  27.61 
instr[4], riscv/dp/_18867_, AO221x2_ASAP7_75t_R,  35.54 
instr[4], riscv/dp/_18867_, NAND2x2_ASAP7_75t_R,  25.24 
instr[4], riscv/dp/_18867_, HAxp5_ASAP7_75t_R,  61.82 
instr[4], riscv/dp/_18867_, OR2x2_ASAP7_75t_R,  27.60 
instr[4], riscv/dp/_18867_, AO21x1_ASAP7_75t_R,  13.28 
instr[4], riscv/dp/_18867_, AO21x1_ASAP7_75t_R,  12.93 
instr[4], riscv/dp/_18867_, OA211x2_ASAP7_75t_R,  18.95 
instr[4], riscv/dp/_18867_, OA31x2_ASAP7_75t_R,  25.34 
instr[4], riscv/dp/_18867_, OA31x2_ASAP7_75t_R,  26.90 
instr[4], riscv/dp/_18867_, OA21x2_ASAP7_75t_R,  21.89
instr[4], riscv/dp/_18867_, OA21x2_ASAP7_75t_R,  20.73
instr[4], riscv/dp/_18867_, OR2x2_ASAP7_75t_R,  16.44
instr[4], riscv/dp/_18867_, AO21x1_ASAP7_75t_R,  14.49
instr[4], riscv/dp/_18867_, NAND2x1_ASAP7_75t_R,  10.66
instr[4], riscv/dp/_18867_, FAx1_ASAP7_75t_R,  26.94
instr[4], riscv/dp/_18867_, XNOR2x1_ASAP7_75t_R,  12.94
instr[4], riscv/dp/_18867_, OAI22x1_ASAP7_75t_R,  11.98
instr[4], riscv/dp/_18867_, AO221x1_ASAP7_75t_R,  22.29
instr[4], riscv/dp/_18867_, AO22x1_ASAP7_75t_R,  21.66
instr[4], riscv/dp/_18867_, AO31x2_ASAP7_75t_R,  78.49
instr[4], riscv/dp/_18867_, NOR3x2_ASAP7_75t_R, 170.10
instr[4], riscv/dp/_18867_, AO22x1_ASAP7_75t_R,  91.36
instr[4], riscv/dp/_18867_, AO21x2_ASAP7_75t_R,  23.62
instr[4], riscv/dp/_18867_, AND3x4_ASAP7_75t_R,  28.65
instr[4], riscv/dp/_18867_, OR2x6_ASAP7_75t_R,  30.45
instr[4], riscv/dp/_18867_, AO21x1_ASAP7_75t_R,  18.63
instr[4], riscv/dp/_18867_, AO21x1_ASAP7_75t_R,  14.63
instr[4], riscv/dp/_18867_, OA31x2_ASAP7_75t_R,  40.74
instr[4], riscv/dp/_18867_, OA21x2_ASAP7_75t_R,  63.81
instr[4], riscv/dp/_18867_, DFFLQNx2_ASAP7_75t_R,   0.00
,,,
instr[4], riscv/dp/_19762_, BUFx2_ASAP7_75t_R,10.86 
instr[4], riscv/dp/_19762_, AO22x2_ASAP7_75t_R,  33.06 
instr[4], riscv/dp/_19762_, INVx1_ASAP7_75t_R,20.42 
instr[4], riscv/dp/_19762_, OR5x2_ASAP7_75t_R,  77.35 
instr[4], riscv/dp/_19762_, AND2x2_ASAP7_75t_R, 131.74 
instr[4], riscv/dp/_19762_, BUFx16f_ASAP7_75t_R,23.84 
instr[4], riscv/dp/_19762_, BUFx16f_ASAP7_75t_R,29.73 
instr[4], riscv/dp/_19762_, BUFx16f_ASAP7_75t_R,72.47 
instr[4], riscv/dp/_19762_, AO221x1_ASAP7_75t_R,  37.62 
instr[4], riscv/dp/_19762_, OA211x2_ASAP7_75t_R,  27.61 
instr[4], riscv/dp/_19762_, AO221x2_ASAP7_75t_R,  35.54 
instr[4], riscv/dp/_19762_, NAND2x2_ASAP7_75t_R,  25.24 
instr[4], riscv/dp/_19762_, HAxp5_ASAP7_75t_R,  61.82 
instr[4], riscv/dp/_19762_, OR2x2_ASAP7_75t_R,  27.60 
instr[4], riscv/dp/_19762_, AO21x1_ASAP7_75t_R,  13.28 
instr[4], riscv/dp/_19762_, AO21x1_ASAP7_75t_R,  12.93 
instr[4], riscv/dp/_19762_, OA211x2_ASAP7_75t_R,  18.95 
instr[4], riscv/dp/_19762_, OA31x2_ASAP7_75t_R,  25.34 
instr[4], riscv/dp/_19762_, OA31x2_ASAP7_75t_R,  26.90 
instr[4], riscv/dp/_19762_, OA21x2_ASAP7_75t_R,  21.89
instr[4], riscv/dp/_19762_, OA21x2_ASAP7_75t_R,  20.73
instr[4], riscv/dp/_19762_, OR2x2_ASAP7_75t_R,  16.44
instr[4], riscv/dp/_19762_, AO21x1_ASAP7_75t_R,  14.49
instr[4], riscv/dp/_19762_, NAND2x1_ASAP7_75t_R,  10.66
instr[4], riscv/dp/_19762_, FAx1_ASAP7_75t_R,  26.94
instr[4], riscv/dp/_19762_, XNOR2x1_ASAP7_75t_R,  12.94
instr[4], riscv/dp/_19762_, OAI22x1_ASAP7_75t_R,  11.98
instr[4], riscv/dp/_19762_, AO221x1_ASAP7_75t_R,  22.29
instr[4], riscv/dp/_19762_, AO22x1_ASAP7_75t_R,  21.66
instr[4], riscv/dp/_19762_, AO31x2_ASAP7_75t_R,  78.49
instr[4], riscv/dp/_19762_, NOR3x2_ASAP7_75t_R, 170.10
instr[4], riscv/dp/_19762_, AO22x1_ASAP7_75t_R,  91.36
instr[4], riscv/dp/_19762_, AO21x2_ASAP7_75t_R,  23.62
instr[4], riscv/dp/_19762_, AND3x4_ASAP7_75t_R,  28.65
instr[4], riscv/dp/_19762_, OR2x6_ASAP7_75t_R,  30.45
instr[4], riscv/dp/_19762_, AO21x1_ASAP7_75t_R,  18.84
instr[4], riscv/dp/_19762_, OA21x2_ASAP7_75t_R,  13.07
instr[4], riscv/dp/_19762_, AO21x1_ASAP7_75t_R,  17.06
instr[4], riscv/dp/_19762_, OA31x2_ASAP7_75t_R,  49.81
instr[4], riscv/dp/_19762_, AO21x1_ASAP7_75t_R,  36.84
instr[4], riscv/dp/_19762_, DFFLQNx2_ASAP7_75t_R,   0.00
,,,
instr[4], riscv/dp/_18862_, BUFx2_ASAP7_75t_R,10.86 
instr[4], riscv/dp/_18862_, AO22x2_ASAP7_75t_R,  33.06 
instr[4], riscv/dp/_18862_, INVx1_ASAP7_75t_R,20.42 
instr[4], riscv/dp/_18862_, OR5x2_ASAP7_75t_R,  77.35 
instr[4], riscv/dp/_18862_, AND2x2_ASAP7_75t_R, 131.74 
instr[4], riscv/dp/_18862_, BUFx16f_ASAP7_75t_R,23.84 
instr[4], riscv/dp/_18862_, BUFx16f_ASAP7_75t_R,29.73 
instr[4], riscv/dp/_18862_, BUFx16f_ASAP7_75t_R,72.47 
instr[4], riscv/dp/_18862_, AO221x1_ASAP7_75t_R,  37.62 
instr[4], riscv/dp/_18862_, OA211x2_ASAP7_75t_R,  27.61 
instr[4], riscv/dp/_18862_, AO221x2_ASAP7_75t_R,  35.54 
instr[4], riscv/dp/_18862_, NAND2x2_ASAP7_75t_R,  25.24 
instr[4], riscv/dp/_18862_, HAxp5_ASAP7_75t_R,  61.82 
instr[4], riscv/dp/_18862_, OR2x2_ASAP7_75t_R,  27.60 
instr[4], riscv/dp/_18862_, AO21x1_ASAP7_75t_R,  13.28 
instr[4], riscv/dp/_18862_, AO21x1_ASAP7_75t_R,  12.93 
instr[4], riscv/dp/_18862_, OA211x2_ASAP7_75t_R,  18.95 
instr[4], riscv/dp/_18862_, OA31x2_ASAP7_75t_R,  25.34 
instr[4], riscv/dp/_18862_, OA31x2_ASAP7_75t_R,  26.90 
instr[4], riscv/dp/_18862_, OA21x2_ASAP7_75t_R,  21.89
instr[4], riscv/dp/_18862_, OA21x2_ASAP7_75t_R,  20.73
instr[4], riscv/dp/_18862_, OR2x2_ASAP7_75t_R,  16.44
instr[4], riscv/dp/_18862_, AO21x1_ASAP7_75t_R,  14.49
instr[4], riscv/dp/_18862_, NAND2x1_ASAP7_75t_R,  10.66
instr[4], riscv/dp/_18862_, FAx1_ASAP7_75t_R,  26.94
instr[4], riscv/dp/_18862_, XNOR2x1_ASAP7_75t_R,  12.94
instr[4], riscv/dp/_18862_, OAI22x1_ASAP7_75t_R,  11.98
instr[4], riscv/dp/_18862_, AO221x1_ASAP7_75t_R,  22.29
instr[4], riscv/dp/_18862_, AO22x1_ASAP7_75t_R,  21.66
instr[4], riscv/dp/_18862_, AO31x2_ASAP7_75t_R,  78.49
instr[4], riscv/dp/_18862_, NOR3x2_ASAP7_75t_R, 170.10
instr[4], riscv/dp/_18862_, AO22x1_ASAP7_75t_R,  91.36
instr[4], riscv/dp/_18862_, AO21x2_ASAP7_75t_R,  23.62
instr[4], riscv/dp/_18862_, AND3x4_ASAP7_75t_R,  28.65
instr[4], riscv/dp/_18862_, OR2x6_ASAP7_75t_R,  30.45
instr[4], riscv/dp/_18862_, AO21x1_ASAP7_75t_R,  19.12
instr[4], riscv/dp/_18862_, OA21x2_ASAP7_75t_R,  17.35
instr[4], riscv/dp/_18862_, OA31x2_ASAP7_75t_R,  47.87
instr[4], riscv/dp/_18862_, AO21x1_ASAP7_75t_R,  51.32
instr[4], riscv/dp/_18862_, DFFLQNx2_ASAP7_75t_R,   0.01
,,,
instr[4], riscv/dp/_18926_, BUFx2_ASAP7_75t_R,10.86 
instr[4], riscv/dp/_18926_, AO22x2_ASAP7_75t_R,  33.06 
instr[4], riscv/dp/_18926_, INVx1_ASAP7_75t_R,20.42 
instr[4], riscv/dp/_18926_, OR5x2_ASAP7_75t_R,  77.35 
instr[4], riscv/dp/_18926_, AND2x2_ASAP7_75t_R, 131.74 
instr[4], riscv/dp/_18926_, BUFx16f_ASAP7_75t_R,23.84 
instr[4], riscv/dp/_18926_, BUFx16f_ASAP7_75t_R,29.73 
instr[4], riscv/dp/_18926_, BUFx16f_ASAP7_75t_R,72.47 
instr[4], riscv/dp/_18926_, AO221x1_ASAP7_75t_R,  37.62 
instr[4], riscv/dp/_18926_, OA211x2_ASAP7_75t_R,  27.61 
instr[4], riscv/dp/_18926_, AO221x2_ASAP7_75t_R,  35.54 
instr[4], riscv/dp/_18926_, NAND2x2_ASAP7_75t_R,  25.24 
instr[4], riscv/dp/_18926_, HAxp5_ASAP7_75t_R,  61.82 
instr[4], riscv/dp/_18926_, OR2x2_ASAP7_75t_R,  27.60 
instr[4], riscv/dp/_18926_, AO21x1_ASAP7_75t_R,  13.28 
instr[4], riscv/dp/_18926_, AO21x1_ASAP7_75t_R,  12.93 
instr[4], riscv/dp/_18926_, OA211x2_ASAP7_75t_R,  18.95 
instr[4], riscv/dp/_18926_, OA31x2_ASAP7_75t_R,  25.34 
instr[4], riscv/dp/_18926_, OA31x2_ASAP7_75t_R,  26.90 
instr[4], riscv/dp/_18926_, OA21x2_ASAP7_75t_R,  21.89
instr[4], riscv/dp/_18926_, OA21x2_ASAP7_75t_R,  20.73
instr[4], riscv/dp/_18926_, OR2x2_ASAP7_75t_R,  16.44
instr[4], riscv/dp/_18926_, AO21x1_ASAP7_75t_R,  14.49
instr[4], riscv/dp/_18926_, NAND2x1_ASAP7_75t_R,  10.66
instr[4], riscv/dp/_18926_, FAx1_ASAP7_75t_R,  26.94
instr[4], riscv/dp/_18926_, XNOR2x1_ASAP7_75t_R,  12.94
instr[4], riscv/dp/_18926_, OAI22x1_ASAP7_75t_R,  11.98
instr[4], riscv/dp/_18926_, AO221x1_ASAP7_75t_R,  22.29
instr[4], riscv/dp/_18926_, AO22x1_ASAP7_75t_R,  21.66
instr[4], riscv/dp/_18926_, AO31x2_ASAP7_75t_R,  78.49
instr[4], riscv/dp/_18926_, NOR3x2_ASAP7_75t_R, 170.10
instr[4], riscv/dp/_18926_, AO22x1_ASAP7_75t_R,  91.36
instr[4], riscv/dp/_18926_, AO21x2_ASAP7_75t_R,  23.62
instr[4], riscv/dp/_18926_, AND3x4_ASAP7_75t_R,  28.65
instr[4], riscv/dp/_18926_, OR2x6_ASAP7_75t_R,  30.45
instr[4], riscv/dp/_18926_, AO21x1_ASAP7_75t_R,  19.12
instr[4], riscv/dp/_18926_, OA21x2_ASAP7_75t_R,  17.35
instr[4], riscv/dp/_18926_, OA31x2_ASAP7_75t_R,  47.87
instr[4], riscv/dp/_18926_, OA21x2_ASAP7_75t_R,  53.19
instr[4], riscv/dp/_18926_, DFFLQNx2_ASAP7_75t_R,   0.00
,,,
instr[4], riscv/dp/_19058_, BUFx2_ASAP7_75t_R,10.86 
instr[4], riscv/dp/_19058_, AO22x2_ASAP7_75t_R,  33.06 
instr[4], riscv/dp/_19058_, INVx1_ASAP7_75t_R,20.42 
instr[4], riscv/dp/_19058_, OR5x2_ASAP7_75t_R,  77.35 
instr[4], riscv/dp/_19058_, AND2x2_ASAP7_75t_R, 131.74 
instr[4], riscv/dp/_19058_, BUFx16f_ASAP7_75t_R,23.84 
instr[4], riscv/dp/_19058_, BUFx16f_ASAP7_75t_R,29.73 
instr[4], riscv/dp/_19058_, BUFx16f_ASAP7_75t_R,72.47 
instr[4], riscv/dp/_19058_, AO221x1_ASAP7_75t_R,  37.62 
instr[4], riscv/dp/_19058_, OA211x2_ASAP7_75t_R,  27.61 
instr[4], riscv/dp/_19058_, AO221x2_ASAP7_75t_R,  35.54 
instr[4], riscv/dp/_19058_, NAND2x2_ASAP7_75t_R,  25.24 
instr[4], riscv/dp/_19058_, HAxp5_ASAP7_75t_R,  61.82 
instr[4], riscv/dp/_19058_, OR2x2_ASAP7_75t_R,  27.60 
instr[4], riscv/dp/_19058_, AO21x1_ASAP7_75t_R,  13.28 
instr[4], riscv/dp/_19058_, AO21x1_ASAP7_75t_R,  12.93 
instr[4], riscv/dp/_19058_, OA211x2_ASAP7_75t_R,  18.95 
instr[4], riscv/dp/_19058_, OA31x2_ASAP7_75t_R,  25.34 
instr[4], riscv/dp/_19058_, OA31x2_ASAP7_75t_R,  26.90 
instr[4], riscv/dp/_19058_, OA21x2_ASAP7_75t_R,  21.89
instr[4], riscv/dp/_19058_, OA21x2_ASAP7_75t_R,  20.73
instr[4], riscv/dp/_19058_, OR2x2_ASAP7_75t_R,  16.44
instr[4], riscv/dp/_19058_, AO21x1_ASAP7_75t_R,  14.49
instr[4], riscv/dp/_19058_, NAND2x1_ASAP7_75t_R,  10.66
instr[4], riscv/dp/_19058_, FAx1_ASAP7_75t_R,  26.94
instr[4], riscv/dp/_19058_, XNOR2x1_ASAP7_75t_R,  12.94
instr[4], riscv/dp/_19058_, OAI22x1_ASAP7_75t_R,  11.98
instr[4], riscv/dp/_19058_, AO221x1_ASAP7_75t_R,  22.29
instr[4], riscv/dp/_19058_, AO22x1_ASAP7_75t_R,  21.66
instr[4], riscv/dp/_19058_, AO31x2_ASAP7_75t_R,  78.49
instr[4], riscv/dp/_19058_, NOR3x2_ASAP7_75t_R, 170.10
instr[4], riscv/dp/_19058_, AO22x1_ASAP7_75t_R,  91.36
instr[4], riscv/dp/_19058_, AO21x2_ASAP7_75t_R,  23.62
instr[4], riscv/dp/_19058_, AND3x4_ASAP7_75t_R,  28.65
instr[4], riscv/dp/_19058_, OR2x6_ASAP7_75t_R,  30.45
instr[4], riscv/dp/_19058_, AO21x1_ASAP7_75t_R,  18.84
instr[4], riscv/dp/_19058_, OA21x2_ASAP7_75t_R,  13.07
instr[4], riscv/dp/_19058_, AO21x1_ASAP7_75t_R,  17.06
instr[4], riscv/dp/_19058_, OA31x2_ASAP7_75t_R,  49.81
instr[4], riscv/dp/_19058_, AO21x1_ASAP7_75t_R,  36.78
instr[4], riscv/dp/_19058_, DFFLQNx2_ASAP7_75t_R,   0.01
,,,
instr[4], riscv/dp/_19826_, BUFx2_ASAP7_75t_R,10.86 
instr[4], riscv/dp/_19826_, AO22x2_ASAP7_75t_R,  33.06 
instr[4], riscv/dp/_19826_, INVx1_ASAP7_75t_R,20.42 
instr[4], riscv/dp/_19826_, OR5x2_ASAP7_75t_R,  77.35 
instr[4], riscv/dp/_19826_, AND2x2_ASAP7_75t_R, 131.74 
instr[4], riscv/dp/_19826_, BUFx16f_ASAP7_75t_R,23.84 
instr[4], riscv/dp/_19826_, BUFx16f_ASAP7_75t_R,29.73 
instr[4], riscv/dp/_19826_, BUFx16f_ASAP7_75t_R,72.47 
instr[4], riscv/dp/_19826_, AO221x1_ASAP7_75t_R,  37.62 
instr[4], riscv/dp/_19826_, OA211x2_ASAP7_75t_R,  27.61 
instr[4], riscv/dp/_19826_, AO221x2_ASAP7_75t_R,  35.54 
instr[4], riscv/dp/_19826_, NAND2x2_ASAP7_75t_R,  25.24 
instr[4], riscv/dp/_19826_, HAxp5_ASAP7_75t_R,  61.82 
instr[4], riscv/dp/_19826_, OR2x2_ASAP7_75t_R,  27.60 
instr[4], riscv/dp/_19826_, AO21x1_ASAP7_75t_R,  13.28 
instr[4], riscv/dp/_19826_, AO21x1_ASAP7_75t_R,  12.93 
instr[4], riscv/dp/_19826_, OA211x2_ASAP7_75t_R,  18.95 
instr[4], riscv/dp/_19826_, OA31x2_ASAP7_75t_R,  25.34 
instr[4], riscv/dp/_19826_, OA31x2_ASAP7_75t_R,  26.90 
instr[4], riscv/dp/_19826_, OA21x2_ASAP7_75t_R,  21.89
instr[4], riscv/dp/_19826_, OA21x2_ASAP7_75t_R,  20.73
instr[4], riscv/dp/_19826_, OR2x2_ASAP7_75t_R,  16.44
instr[4], riscv/dp/_19826_, AO21x1_ASAP7_75t_R,  14.49
instr[4], riscv/dp/_19826_, NAND2x1_ASAP7_75t_R,  10.66
instr[4], riscv/dp/_19826_, FAx1_ASAP7_75t_R,  26.94
instr[4], riscv/dp/_19826_, XNOR2x1_ASAP7_75t_R,  12.94
instr[4], riscv/dp/_19826_, OAI22x1_ASAP7_75t_R,  11.98
instr[4], riscv/dp/_19826_, AO221x1_ASAP7_75t_R,  22.29
instr[4], riscv/dp/_19826_, AO22x1_ASAP7_75t_R,  21.66
instr[4], riscv/dp/_19826_, AO31x2_ASAP7_75t_R,  78.49
instr[4], riscv/dp/_19826_, NOR3x2_ASAP7_75t_R, 170.10
instr[4], riscv/dp/_19826_, AO22x1_ASAP7_75t_R,  91.36
instr[4], riscv/dp/_19826_, AO21x2_ASAP7_75t_R,  23.62
instr[4], riscv/dp/_19826_, AND3x4_ASAP7_75t_R,  28.65
instr[4], riscv/dp/_19826_, OR2x6_ASAP7_75t_R,  30.45
instr[4], riscv/dp/_19826_, AO21x1_ASAP7_75t_R,  18.84
instr[4], riscv/dp/_19826_, OA21x2_ASAP7_75t_R,  13.07
instr[4], riscv/dp/_19826_, AO21x1_ASAP7_75t_R,  17.06
instr[4], riscv/dp/_19826_, OA31x2_ASAP7_75t_R,  49.81
instr[4], riscv/dp/_19826_, AO21x1_ASAP7_75t_R,  36.74
instr[4], riscv/dp/_19826_, DFFLQNx2_ASAP7_75t_R,   0.00
,,,
instr[4], riscv/dp/_19218_, BUFx2_ASAP7_75t_R,10.86 
instr[4], riscv/dp/_19218_, AO22x2_ASAP7_75t_R,  33.06 
instr[4], riscv/dp/_19218_, INVx1_ASAP7_75t_R,20.42 
instr[4], riscv/dp/_19218_, OR5x2_ASAP7_75t_R,  77.35 
instr[4], riscv/dp/_19218_, AND2x2_ASAP7_75t_R, 131.74 
instr[4], riscv/dp/_19218_, BUFx16f_ASAP7_75t_R,23.84 
instr[4], riscv/dp/_19218_, BUFx16f_ASAP7_75t_R,29.73 
instr[4], riscv/dp/_19218_, BUFx16f_ASAP7_75t_R,72.47 
instr[4], riscv/dp/_19218_, AO221x1_ASAP7_75t_R,  37.62 
instr[4], riscv/dp/_19218_, OA211x2_ASAP7_75t_R,  27.61 
instr[4], riscv/dp/_19218_, AO221x2_ASAP7_75t_R,  35.54 
instr[4], riscv/dp/_19218_, NAND2x2_ASAP7_75t_R,  25.24 
instr[4], riscv/dp/_19218_, HAxp5_ASAP7_75t_R,  61.82 
instr[4], riscv/dp/_19218_, OR2x2_ASAP7_75t_R,  27.60 
instr[4], riscv/dp/_19218_, AO21x1_ASAP7_75t_R,  13.28 
instr[4], riscv/dp/_19218_, AO21x1_ASAP7_75t_R,  12.93 
instr[4], riscv/dp/_19218_, OA211x2_ASAP7_75t_R,  18.95 
instr[4], riscv/dp/_19218_, OA31x2_ASAP7_75t_R,  25.34 
instr[4], riscv/dp/_19218_, OA31x2_ASAP7_75t_R,  26.90 
instr[4], riscv/dp/_19218_, OA21x2_ASAP7_75t_R,  21.89
instr[4], riscv/dp/_19218_, OA21x2_ASAP7_75t_R,  20.73
instr[4], riscv/dp/_19218_, OR2x2_ASAP7_75t_R,  16.44
instr[4], riscv/dp/_19218_, AO21x1_ASAP7_75t_R,  14.49
instr[4], riscv/dp/_19218_, NAND2x1_ASAP7_75t_R,  10.66
instr[4], riscv/dp/_19218_, FAx1_ASAP7_75t_R,  26.94
instr[4], riscv/dp/_19218_, XNOR2x1_ASAP7_75t_R,  12.94
instr[4], riscv/dp/_19218_, OAI22x1_ASAP7_75t_R,  11.98
instr[4], riscv/dp/_19218_, AO221x1_ASAP7_75t_R,  22.29
instr[4], riscv/dp/_19218_, AO22x1_ASAP7_75t_R,  21.66
instr[4], riscv/dp/_19218_, AO31x2_ASAP7_75t_R,  78.49
instr[4], riscv/dp/_19218_, NOR3x2_ASAP7_75t_R, 170.10
instr[4], riscv/dp/_19218_, AO22x1_ASAP7_75t_R,  91.36
instr[4], riscv/dp/_19218_, AO21x2_ASAP7_75t_R,  23.62
instr[4], riscv/dp/_19218_, AND3x4_ASAP7_75t_R,  28.65
instr[4], riscv/dp/_19218_, OR2x6_ASAP7_75t_R,  30.45
instr[4], riscv/dp/_19218_, AO21x1_ASAP7_75t_R,  18.84
instr[4], riscv/dp/_19218_, OA21x2_ASAP7_75t_R,  13.07
instr[4], riscv/dp/_19218_, AO21x1_ASAP7_75t_R,  17.06
instr[4], riscv/dp/_19218_, OA31x2_ASAP7_75t_R,  49.81
instr[4], riscv/dp/_19218_, AO21x1_ASAP7_75t_R,  36.73
instr[4], riscv/dp/_19218_, DFFLQNx2_ASAP7_75t_R,   0.00
,,,
instr[4], riscv/dp/_19130_, BUFx2_ASAP7_75t_R,10.86 
instr[4], riscv/dp/_19130_, AO22x2_ASAP7_75t_R,  33.06 
instr[4], riscv/dp/_19130_, INVx1_ASAP7_75t_R,20.42 
instr[4], riscv/dp/_19130_, OR5x2_ASAP7_75t_R,  77.35 
instr[4], riscv/dp/_19130_, AND2x2_ASAP7_75t_R, 131.74 
instr[4], riscv/dp/_19130_, BUFx16f_ASAP7_75t_R,23.84 
instr[4], riscv/dp/_19130_, BUFx16f_ASAP7_75t_R,29.73 
instr[4], riscv/dp/_19130_, BUFx16f_ASAP7_75t_R,72.47 
instr[4], riscv/dp/_19130_, AO221x1_ASAP7_75t_R,  37.62 
instr[4], riscv/dp/_19130_, OA211x2_ASAP7_75t_R,  27.61 
instr[4], riscv/dp/_19130_, AO221x2_ASAP7_75t_R,  35.54 
instr[4], riscv/dp/_19130_, NAND2x2_ASAP7_75t_R,  25.24 
instr[4], riscv/dp/_19130_, HAxp5_ASAP7_75t_R,  61.82 
instr[4], riscv/dp/_19130_, OR2x2_ASAP7_75t_R,  27.60 
instr[4], riscv/dp/_19130_, AO21x1_ASAP7_75t_R,  13.28 
instr[4], riscv/dp/_19130_, AO21x1_ASAP7_75t_R,  12.93 
instr[4], riscv/dp/_19130_, OA211x2_ASAP7_75t_R,  18.95 
instr[4], riscv/dp/_19130_, OA31x2_ASAP7_75t_R,  25.34 
instr[4], riscv/dp/_19130_, OA31x2_ASAP7_75t_R,  26.90 
instr[4], riscv/dp/_19130_, OA21x2_ASAP7_75t_R,  21.89
instr[4], riscv/dp/_19130_, OA21x2_ASAP7_75t_R,  20.73
instr[4], riscv/dp/_19130_, OR2x2_ASAP7_75t_R,  16.44
instr[4], riscv/dp/_19130_, AO21x1_ASAP7_75t_R,  14.49
instr[4], riscv/dp/_19130_, NAND2x1_ASAP7_75t_R,  10.66
instr[4], riscv/dp/_19130_, FAx1_ASAP7_75t_R,  26.94
instr[4], riscv/dp/_19130_, XNOR2x1_ASAP7_75t_R,  12.94
instr[4], riscv/dp/_19130_, OAI22x1_ASAP7_75t_R,  11.98
instr[4], riscv/dp/_19130_, AO221x1_ASAP7_75t_R,  22.29
instr[4], riscv/dp/_19130_, AO22x1_ASAP7_75t_R,  21.66
instr[4], riscv/dp/_19130_, AO31x2_ASAP7_75t_R,  78.49
instr[4], riscv/dp/_19130_, NOR3x2_ASAP7_75t_R, 170.10
instr[4], riscv/dp/_19130_, AO22x1_ASAP7_75t_R,  91.36
instr[4], riscv/dp/_19130_, AO21x2_ASAP7_75t_R,  23.62
instr[4], riscv/dp/_19130_, AND3x4_ASAP7_75t_R,  28.65
instr[4], riscv/dp/_19130_, OR2x6_ASAP7_75t_R,  30.45
instr[4], riscv/dp/_19130_, AO21x1_ASAP7_75t_R,  21.48
instr[4], riscv/dp/_19130_, OA211x2_ASAP7_75t_R,  57.65
instr[4], riscv/dp/_19130_, AND2x2_ASAP7_75t_R,  36.27
instr[4], riscv/dp/_19130_, AO221x1_ASAP7_75t_R,  20.03
instr[4], riscv/dp/_19130_, DFFLQNx2_ASAP7_75t_R,   0.01
,,,
instr[4], riscv/dp/_19150_, BUFx2_ASAP7_75t_R,10.86 
instr[4], riscv/dp/_19150_, AO22x2_ASAP7_75t_R,  33.06 
instr[4], riscv/dp/_19150_, INVx1_ASAP7_75t_R,20.42 
instr[4], riscv/dp/_19150_, OR5x2_ASAP7_75t_R,  77.35 
instr[4], riscv/dp/_19150_, AND2x2_ASAP7_75t_R, 131.74 
instr[4], riscv/dp/_19150_, BUFx16f_ASAP7_75t_R,23.84 
instr[4], riscv/dp/_19150_, BUFx16f_ASAP7_75t_R,29.73 
instr[4], riscv/dp/_19150_, BUFx16f_ASAP7_75t_R,72.47 
instr[4], riscv/dp/_19150_, AO221x1_ASAP7_75t_R,  37.62 
instr[4], riscv/dp/_19150_, OA211x2_ASAP7_75t_R,  27.61 
instr[4], riscv/dp/_19150_, AO221x2_ASAP7_75t_R,  35.54 
instr[4], riscv/dp/_19150_, NAND2x2_ASAP7_75t_R,  25.24 
instr[4], riscv/dp/_19150_, HAxp5_ASAP7_75t_R,  61.82 
instr[4], riscv/dp/_19150_, OR2x2_ASAP7_75t_R,  27.60 
instr[4], riscv/dp/_19150_, AO21x1_ASAP7_75t_R,  13.28 
instr[4], riscv/dp/_19150_, AO21x1_ASAP7_75t_R,  12.93 
instr[4], riscv/dp/_19150_, OA211x2_ASAP7_75t_R,  18.95 
instr[4], riscv/dp/_19150_, OA31x2_ASAP7_75t_R,  25.34 
instr[4], riscv/dp/_19150_, OA31x2_ASAP7_75t_R,  26.90 
instr[4], riscv/dp/_19150_, OA21x2_ASAP7_75t_R,  21.89
instr[4], riscv/dp/_19150_, OA21x2_ASAP7_75t_R,  20.73
instr[4], riscv/dp/_19150_, OR2x2_ASAP7_75t_R,  16.44
instr[4], riscv/dp/_19150_, AO21x1_ASAP7_75t_R,  14.49
instr[4], riscv/dp/_19150_, NAND2x1_ASAP7_75t_R,  10.66
instr[4], riscv/dp/_19150_, FAx1_ASAP7_75t_R,  26.94
instr[4], riscv/dp/_19150_, XNOR2x1_ASAP7_75t_R,  12.94
instr[4], riscv/dp/_19150_, OAI22x1_ASAP7_75t_R,  11.98
instr[4], riscv/dp/_19150_, AO221x1_ASAP7_75t_R,  22.29
instr[4], riscv/dp/_19150_, AO22x1_ASAP7_75t_R,  21.66
instr[4], riscv/dp/_19150_, AO31x2_ASAP7_75t_R,  78.49
instr[4], riscv/dp/_19150_, NOR3x2_ASAP7_75t_R, 170.10
instr[4], riscv/dp/_19150_, AO22x1_ASAP7_75t_R,  91.36
